,File,Peaks
294,OA9HLA,"[289, 289, 425, 566, 709, 842, 977, 1110, 1245, 1378, 1509, 1640, 1774, 1774, 1914, 2057, 2200, 2200, 2346, 2346, 2485, 2628, 2770, 2972, 3185, 3185, 3321, 3458, 3590, 3725, 3858, 3993, 4128, 4261, 4261, 4394, 4532, 4665, 4802, 4933, 5066, 5201, 5201, 5336, 5496, 5608, 5742, 5876, 6005, 6137, 6269, 6405, 6540, 6673, 6673, 6814, 6958, 7101, 7238, 7380, 7513, 7652, 7788, 7920, 8053, 8181, 8309, 8437, 8568, 8700, 8833, 8969, 9112, 9112, 9253, 9396, 9537, 9676, 9812, 9949, 10085, 10221, 10353, 10485, 10624, 10761, 10893, 11028, 11161, 11301, 11441, 11577, 11716]"
295,0J1Z6P,"[261, 261, 397, 532, 664, 793, 925, 1057, 1188, 1320, 1455, 1600, 1743, 1888, 2031, 2167, 2303, 2436, 2568, 2700, 2832, 2968, 3104, 3243, 3379, 3514, 3651, 3787, 3787, 3920, 4056, 4191, 4324, 4462, 4598, 4734, 4868, 4868, 5004, 5140, 5140, 5275, 5411, 5546, 5683, 5815, 5951, 6087, 6219, 6351, 6487, 6622, 6758, 6890, 7022, 7155, 7286, 7417, 7547, 7681, 7810, 7943, 8078, 8215, 8353, 8486, 8621, 8754, 8885, 9014, 9143, 9274, 9403, 9541, 9678, 9815, 9962, 10105, 10253, 10398, 10541, 10681, 10819, 10950, 11081, 11209, 11337, 11462, 11591, 11722]"
296,FR5MD2,"[340, 479, 615, 763, 908, 1060, 1211, 1359, 1508, 1659, 1804, 1944, 2088, 2232, 2377, 2520, 2668, 2816, 2816, 2960, 3100, 3241, 3384, 3528, 3672, 3672, 3813, 3956, 3956, 4100, 4241, 4241, 4392, 4541, 4696, 4840, 4986, 4986, 5132, 5276, 5421, 5569, 5724, 5724, 5881, 5881, 6026, 6173, 6329, 6481, 6618, 6758, 6898, 7038, 7038, 7177, 7314, 7458, 7602, 7749, 7749, 7890, 8037, 8178, 8325, 8466, 8610, 8750, 8891, 9033, 9171, 9311, 9450, 9585, 9717, 9850, 9986, 10129, 10266, 10405, 10545, 10685, 10821, 10957, 11093, 11233, 11370, 11506, 11639, 11774]"
297,EUOHHN,"[262, 406, 546, 686, 822, 958, 1091, 1226, 1359, 1498, 1635, 1774, 1911, 2050, 2189, 2327, 2465, 2601, 2738, 2871, 3002, 3131, 3259, 3387, 3514, 3643, 3774, 3907, 4042, 4186, 4334, 4475, 4618, 4765, 4765, 4909, 5054, 5197, 5334, 5482, 5625, 5625, 5765, 5906, 6049, 6193, 6334, 6473, 6610, 6754, 6901, 7049, 7190, 7337, 7482, 7622, 7766, 7905, 8049, 8186, 8325, 8465, 8603, 8749, 8894, 9035, 9178, 9321, 9459, 9599, 9739, 9878, 10014, 10146, 10278, 10406, 10554, 10554, 10694, 10834, 10971, 11106, 11239, 11374, 11506, 11635, 11766]"
298,C0HICM,"[235, 235, 389, 389, 552, 717, 717, 881, 1044, 1201, 1201, 1360, 1515, 1515, 1667, 1822, 1822, 1979, 2132, 2132, 2295, 2295, 2448, 2448, 2604, 2761, 2761, 2915, 2915, 3070, 3070, 3222, 3380, 3380, 3535, 3691, 3691, 3851, 3851, 4036, 4173, 4173, 4333, 4485, 4639, 4792, 4792, 4942, 5098, 5098, 5253, 5253, 5253, 5410, 5410, 5568, 5568, 5729, 5886, 6042, 6042, 6194, 6357, 6508, 6665, 6665, 6810, 6958, 6958, 7100, 7100, 7242, 7387, 7387, 7533, 7533, 7679, 7825, 7825, 7976, 8127, 8127, 8273, 8416, 8559, 8704, 8846, 8846, 8989, 9132, 9273, 9416, 9559, 9559, 9716, 9844, 9983, 10123, 10123, 10261, 10261, 10405, 10556, 10556, 10697, 10842, 10980, 11120, 11256, 11392, 11660]"
299,4KLKYT,"[278, 431, 589, 589, 739, 890, 1047, 1047, 1215, 1215, 1387, 1387, 1559, 1720, 1720, 1876, 2034, 2034, 2193, 2331, 2502, 2669, 2669, 2835, 2994, 3147, 3300, 3300, 3452, 3452, 3599, 3599, 3746, 3746, 3911, 3911, 4070, 4236, 4404, 4566, 4566, 4722, 4881, 5036, 5187, 5187, 5342, 5342, 5497, 5642, 5791, 5942, 6095, 6095, 6238, 6387, 6540, 6704, 6704, 6858, 7004, 7004, 7004, 7152, 7298, 7446, 7594, 7746, 7899, 7899, 8061, 8061, 8210, 8360, 8510, 8654, 8812, 8812, 8958, 9103, 9103, 9251, 9395, 9549, 9708, 9855, 10000, 10144, 10284, 10367, 10367, 10564, 10704, 10704, 10848, 10987, 10987, 11123, 11123, 11267, 11408, 11550, 11550, 11694]"
300,DIBHYL,"[2862, 2981, 3098, 3218, 3218, 3282, 3455, 3455, 3694, 3694, 3935, 4055, 4178, 4298, 4418, 4418, 4654, 4654, 4774, 4891, 5007, 5123, 5238, 5351, 5467, 5582, 5695, 5810, 5924, 6040, 6158, 6274, 6388, 6504, 6620, 6736, 6852, 6967, 7083, 7196, 7312, 7427, 7543, 7659, 7772, 7887, 8000, 8188, 8188, 8340, 8496, 8496, 8716, 8899, 9012, 9124, 9235, 9344, 9456, 9568, 9679, 9788, 9900, 10012, 10125, 10240, 10352, 10464, 10579, 10692, 10796, 10920, 11036, 11153, 11272, 11388, 11505, 11624, 11740]"
301,YUAXOW,"[305, 305, 432, 556, 680, 804, 925, 1048, 1169, 1292, 1413, 1536, 1657, 1780, 1904, 2029, 2156, 2284, 2409, 2536, 2664, 2788, 2912, 3036, 3163, 3287, 3411, 3536, 3659, 3783, 3907, 4032, 4152, 4276, 4399, 4523, 4644, 4768, 4891, 5015, 5139, 5263, 5384, 5508, 5631, 5755, 5876, 5999, 6119, 6239, 6359, 6478, 6598, 6731, 6835, 6958, 7078, 7199, 7319, 7442, 7563, 7683, 7806, 7926, 8046, 8166, 8283, 8402, 8522, 8639, 8758, 8903, 8903, 8929, 9038, 9178, 9462, 9462, 9582, 9702, 9906, 9906, 10058, 10174, 10290, 10405, 10522, 10642, 10770, 10881, 11001, 11125, 11249, 11373, 11498, 11625, 11750]"
302,EQ596J,"[261, 391, 521, 653, 788, 922, 1053, 1184, 1315, 1448, 1448, 1578, 1708, 1838, 1968, 2097, 2097, 2228, 2358, 2489, 2489, 2620, 2750, 2882, 2882, 3017, 3017, 3154, 3245, 3245, 3425, 3425, 3425, 3558, 3693, 3825, 3961, 4096, 4229, 4361, 4493, 4622, 4753, 4881, 5013, 5146, 5280, 5413, 5545, 5674, 5805, 5935, 6065, 6197, 6326, 6454, 6585, 6714, 6845, 6973, 7104, 7232, 7358, 7484, 7609, 7733, 7858, 7982, 8106, 8229, 8351, 8474, 8597, 8720, 8842, 8964, 9077, 9210, 9334, 9457, 9457, 9579, 9751, 9751, 9751, 10254, 10254, 10254, 10426, 10545, 10664, 10784, 10905, 11025, 11145, 11266, 11390, 11516, 11646, 11774]"
303,JOALYW,"[300, 432, 565, 699, 832, 965, 1095, 1095, 1224, 1355, 1487, 1621, 1755, 1889, 2029, 2029, 2164, 2300, 2435, 2568, 2703, 2840, 2975, 3112, 3247, 3384, 3522, 3659, 3792, 3927, 4005, 4005, 4191, 4191, 4323, 4451, 4451, 4580, 4710, 4840, 4840, 4972, 5109, 5243, 5376, 5511, 5642, 5642, 5774, 5774, 5903, 6033, 6161, 6161, 6289, 6417, 6545, 6670, 6670, 6796, 6922, 7049, 7176, 7301, 7301, 7428, 7557, 7684, 7809, 7936, 8060, 8186, 8312, 8434, 8557, 8680, 8803, 8928, 9056, 9184, 9313, 9442, 9575, 9708, 9840, 9972, 10100, 10228, 10353, 10500, 10688, 10776, 10904, 11033, 11033, 11161, 11288, 11415, 11541, 11673]"
304,MMJDRU,"[352, 485, 622, 763, 763, 899, 1039, 1179, 1319, 1457, 1591, 1591, 1723, 1856, 1987, 2119, 2250, 2378, 2535, 2638, 2767, 2896, 3025, 3155, 3287, 3421, 3558, 3691, 3826, 3962, 4096, 4234, 4368, 4503, 4637, 4769, 4900, 5044, 5166, 5303, 5303, 5438, 5571, 5725, 5847, 5988, 6130, 6272, 6414, 6552, 6552, 6688, 6822, 6951, 7083, 7212, 7344, 7478, 7608, 7787, 7787, 8014, 8150, 8282, 8414, 8547, 8547, 8679, 8814, 8947, 9076, 9207, 9339, 9468, 9599, 9599, 9729, 9859, 9988, 10115, 10248, 10379, 10512, 10512, 10644, 10777, 10906, 11035, 11143, 11288, 11416, 11643, 11643, 11790]"
305,O37SEZ,"[117, 245, 370, 497, 625, 757, 885, 1018, 1154, 1154, 1290, 1425, 1557, 1693, 1826, 1957, 2086, 2217, 2345, 2445, 2605, 2736, 2869, 3001, 3133, 3264, 3397, 3533, 3669, 3805, 3941, 4073, 4205, 4336, 4465, 4593, 4724, 4852, 4977, 5105, 5236, 5368, 5497, 5629, 5761, 5893, 6029, 6165, 6304, 6437, 6572, 6705, 6844, 6977, 7112, 7245, 7380, 7513, 7645, 7780, 7916, 8049, 8184, 8313, 8444, 8573, 8704, 8833, 8961, 9092, 9224, 9360, 9493, 9632, 9772, 9908, 10044, 10180, 10316, 10448, 10448, 10580, 10709, 10836, 10963, 11372, 11572, 11728, 11728]"
306,IUXQ4Q,"[132, 265, 404, 541, 677, 812, 945, 1077, 1212, 1348, 1484, 1624, 1761, 1908, 2049, 2192, 2333, 2472, 2612, 2752, 2892, 3024, 3164, 3300, 3440, 3576, 3712, 3852, 3992, 4131, 4268, 4411, 4548, 4688, 4828, 4968, 4968, 5108, 5247, 5384, 5527, 5667, 5808, 5948, 6088, 6227, 6371, 6520, 6664, 6804, 6947, 7092, 7236, 7375, 7515, 7652, 7788, 7924, 8064, 8203, 8339, 8475, 8612, 8755, 8892, 9036, 9175, 9316, 9455, 9591, 9727, 9863, 9996, 10131, 10268, 10404, 10535, 10535, 10663, 10792, 10920, 11048, 11172, 11300, 11428, 11559, 11692]"
307,6W5VA6,"[49, 189, 329, 465, 604, 737, 873, 1012, 1148, 1285, 1425, 1564, 1701, 1841, 1981, 2121, 2261, 2400, 2540, 2677, 2677, 2816, 2952, 3089, 3225, 3360, 3495, 3628, 3760, 3896, 4028, 4160, 4292, 4428, 4560, 4695, 4828, 4963, 5099, 5240, 5376, 5515, 5651, 5791, 5924, 6059, 6194, 6327, 6463, 6595, 6727, 6859, 6991, 7126, 7262, 7397, 7534, 7670, 7810, 7949, 8089, 8229, 8369, 8506, 8645, 8781, 8917, 9053, 9189, 9325, 9465, 9604, 9741, 9877, 10012, 10144, 10280, 10412, 10548, 10684, 10820, 10960, 11095, 11231, 11363, 11495, 11627, 11759]"
308,PTM6AR,"[58, 198, 337, 474, 613, 750, 882, 1021, 1158, 1310, 1454, 1597, 1738, 1877, 2013, 2150, 2286, 2423, 2562, 2699, 2842, 2986, 3122, 3259, 3398, 3550, 3687, 3830, 3967, 4106, 4243, 4379, 4515, 4655, 4803, 4942, 5082, 5219, 5358, 5494, 5630, 5766, 5903, 6038, 6175, 6314, 6314, 6451, 6590, 6726, 6726, 6862, 6999, 7135, 7271, 7406, 7542, 7674, 7810, 7942, 8074, 8206, 8338, 8470, 8605, 8742, 8878, 9014, 9146, 9278, 9413, 9546, 9678, 9810, 9938, 10065, 10190, 10314, 10438, 10566, 10566, 10693, 10693, 10821, 10953, 11082, 11306, 11481, 11606, 11730]"
309,Q3CZRI,"[134, 270, 405, 498, 498, 675, 810, 944, 1075, 1208, 1343, 1479, 1612, 1746, 1875, 2006, 2134, 2264, 2392, 2519, 2647, 2775, 2905, 3035, 3166, 3299, 3299, 3435, 3435, 3574, 3710, 3849, 3987, 4124, 4261, 4395, 4529, 4662, 4794, 4926, 5061, 5195, 5195, 5333, 5471, 5607, 5746, 5882, 5882, 6018, 6286, 6420, 6553, 6688, 7096, 7230, 7367, 7503, 7640, 7775, 7911, 8046, 8046, 8183, 8318, 8452, 8585, 8717, 8849, 8979, 9112, 9112, 9245, 9377, 9509, 9643, 9778, 9917, 10053, 10053, 10188, 10350, 10460, 10460, 10596, 10731, 10865, 10998, 11080, 11080, 11132, 11264, 11394, 11524, 11652, 11779]"
310,C5HF19,"[167, 307, 447, 583, 715, 847, 979, 1107, 1235, 1362, 1487, 1614, 1739, 1863, 1987, 2111, 2235, 2359, 2483, 2611, 2743, 2874, 3002, 3127, 3255, 3382, 3507, 3631, 3758, 3883, 4011, 4135, 4262, 4387, 4515, 4642, 4767, 4894, 5019, 5146, 5270, 5395, 5522, 5650, 5779, 5910, 6038, 6166, 6294, 6421, 6546, 6673, 6798, 6922, 7046, 7170, 7297, 7421, 7546, 7670, 7794, 7917, 8038, 8162, 8286, 8410, 8534, 8658, 8782, 8909, 9033, 9158, 9285, 9409, 9533, 9660, 9784, 9909, 10033, 10157, 10285, 10536, 10905, 11028, 11148, 11268, 11389, 11512, 11633, 11756]"
311,TY9HLU,"[127, 259, 391, 522, 654, 786, 919, 1054, 1183, 1315, 1443, 1574, 1699, 1826, 1954, 2079, 2207, 2338, 2467, 2599, 2731, 2862, 2990, 3119, 3247, 3378, 3506, 3634, 3762, 3891, 4019, 4150, 4278, 4407, 4535, 4666, 4795, 4923, 5051, 5175, 5303, 5427, 5552, 5676, 5800, 5927, 6055, 6183, 6312, 6443, 6575, 6704, 6836, 6964, 7092, 7220, 7348, 7475, 7600, 7727, 7852, 7980, 8107, 8232, 8360, 8488, 8616, 8744, 8875, 9004, 9135, 9264, 9395, 9520, 9648, 9772, 9896, 10019, 10140, 10267, 10391, 10516, 10644, 10775, 10903, 11028, 11159, 11284, 11412, 11536, 11663, 11784]"
312,1MFG5T,"[127, 259, 394, 523, 655, 787, 918, 1047, 1179, 1314, 1447, 1582, 1719, 1854, 1987, 2123, 2258, 2390, 2523, 2654, 2786, 2915, 3043, 3174, 3302, 3431, 3562, 3691, 3823, 3954, 4083, 4214, 4343, 4474, 4603, 4734, 4863, 4994, 5119, 5250, 5378, 5503, 5630, 5755, 5882, 6007, 6134, 6259, 6386, 6515, 6642, 6767, 6895, 7022, 7147, 7271, 7398, 7523, 7647, 7774, 7899, 8027, 8151, 8279, 8403, 9027, 9146, 9268, 9388, 9508, 9627, 9744, 9860, 9976, 10092, 10208, 10324, 10444, 10563, 10684, 10804, 10928, 11049, 11173, 11296, 11421, 11548, 11672, 11797]"
313,NZJ3TD,"[112, 231, 348, 467, 588, 708, 831, 956, 1080, 1208, 1336, 1464, 1592, 1723, 1848, 1976, 2103, 2228, 2352, 2476, 2600, 2720, 2844, 2968, 3092, 3217, 3344, 3469, 3596, 3724, 3848, 3977, 4105, 4232, 4360, 4488, 4620, 4748, 4876, 5007, 5136, 5267, 5396, 5524, 5652, 5780, 5907, 6032, 6156, 6280, 6404, 6528, 6651, 6775, 6899, 7024, 7152, 7280, 7408, 7539, 7668, 7799, 7927, 8056, 8184, 8312, 8440, 8568, 8692, 8819, 8944, 9068, 9192, 9316, 9439, 9560, 9683, 9807, 9927, 10048, 10168, 10291, 10411, 10532, 10655, 10779, 10903, 11031, 11163, 11291, 11419, 11550, 11679]"
314,GX0WKR,"[157, 292, 426, 561, 698, 834, 970, 1110, 1249, 1388, 1526, 1664, 1800, 1936, 2071, 2206, 2341, 2475, 2610, 2743, 2877, 3011, 3143, 3276, 3410, 3543, 3676, 3810, 3944, 4079, 4211, 4345, 4478, 4610, 4742, 4873, 5003, 5131, 5258, 5382, 5506, 5628, 5748, 5869, 5991, 6113, 6234, 6356, 6483, 6613, 6747, 6885, 7024, 7167, 7306, 7444, 7583, 7720, 7857, 7992, 8126, 8258, 8390, 8519, 8650, 8779, 8909, 9038, 9169, 9300, 9432, 9566, 9699, 9834, 10101, 10233, 10363, 10497, 10630, 10764, 10898, 11032, 11165, 11298, 11430, 11558, 11687, 11815]"
315,6QLX2T,"[177, 311, 442, 574, 707, 840, 975, 1111, 1246, 1382, 1516, 1651, 1786, 1920, 2056, 2194, 2333, 2473, 2614, 2755, 2900, 3044, 3188, 3330, 3470, 3608, 3744, 3879, 4014, 4149, 4285, 4419, 4554, 4689, 4825, 4961, 5097, 5234, 5371, 5510, 5648, 5787, 5926, 6063, 6198, 6331, 6463, 6596, 6727, 6858, 6987, 7118, 7248, 7376, 7505, 7633, 7762, 7891, 8023, 8155, 8289, 8422, 8554, 8686, 8820, 8954, 9086, 9220, 9355, 9490, 9624, 9758, 9890, 10022, 10152, 10282, 10409, 10536, 10662, 10789, 10789, 10914, 11040, 11164, 11288, 11412, 11533, 11655]"
316,QEBFLX,"[115, 247, 377, 505, 631, 756, 880, 1005, 1131, 1261, 1396, 1536, 1676, 1813, 1950, 2088, 2225, 2363, 2499, 2634, 2768, 2904, 3038, 3172, 3306, 3441, 3576, 3712, 3847, 3979, 4110, 4241, 4372, 4503, 4636, 4771, 4907, 5043, 5177, 5311, 5443, 5572, 5701, 5831, 5961, 6095, 6233, 6376, 6521, 6667, 6812, 6955, 7098, 7237, 7375, 7512, 7646, 7780, 7912, 8045, 8178, 8311, 8443, 8578, 8713, 8846, 8981, 9117, 9251, 9387, 9522, 9656, 9791, 9926, 10060, 10192, 10325, 10457, 10591, 10724, 10861, 10997, 11131, 11267, 11400, 11530, 11661, 11791]"
317,VC6J82,"[50, 174, 295, 418, 542, 666, 790, 917, 1038, 1162, 1282, 1402, 1522, 1641, 1758, 1877, 1997, 2113, 2229, 2346, 2465, 2586, 2713, 2845, 2985, 3128, 3273, 3420, 3565, 3709, 3852, 3992, 4128, 4264, 4397, 4529, 4660, 4788, 4916, 5044, 5169, 5296, 5420, 5544, 5668, 5788, 5908, 6032, 6155, 6280, 6404, 6528, 6656, 6784, 6915, 7043, 7168, 7295, 7420, 7547, 7668, 7791, 7912, 8035, 8159, 8280, 8403, 8524, 8647, 8770, 8891, 9011, 9131, 9250, 9367, 9486, 9603, 9719, 9835, 9951, 10071, 10187, 10555, 10683, 10815, 10951, 11091, 11227, 11367, 11503, 11639, 11771]"
318,XW93JG,"[139, 282, 423, 570, 714, 858, 999, 1142, 1282, 1418, 1551, 1683, 1814, 1946, 2074, 2202, 2333, 2462, 2597, 2734, 2874, 3010, 3149, 3285, 3418, 3550, 3678, 3806, 3933, 4058, 4181, 4301, 4421, 4541, 4662, 4786, 4910, 5034, 5157, 5274, 5393, 5513, 5633, 5753, 5877, 6001, 6129, 6253, 6381, 6505, 6629, 6753, 6881, 7005, 7133, 7261, 7388, 7513, 7637, 7757, 7877, 7997, 8113, 8229, 8345, 8465, 8581, 8704, 8825, 8953, 9085, 9221, 9360, 9496, 9632, 9764, 9893, 10020, 10145, 10265, 10384, 10501, 10620, 10737, 10857, 10980, 11104, 11228, 11352, 11476, 11600, 11728]"
319,PTHLLH,"[103, 224, 347, 467, 588, 711, 831, 951, 1068, 1187, 1304, 1419, 1532, 1647, 1759, 1868, 1983, 2100, 2220, 2351, 2483, 2616, 2760, 2915, 3067, 3220, 3375, 3527, 3676, 3824, 3971, 4111, 4247, 4379, 4511, 4644, 4776, 4908, 5040, 5171, 5303, 5432, 5563, 5695, 5824, 5952, 6083, 6212, 6340, 6468, 6595, 6723, 6852, 6987, 7128, 7272, 7415, 7556, 7699, 7835, 7970, 8099, 8227, 8355, 8479, 8602, 8726, 8847, 8974, 9098, 9223, 9351, 9479, 9606, 9730, 9851, 9974, 10091, 10210, 10323, 10438, 10550, 10666, 10782, 10902, 11029, 11158, 11290, 11425, 11561, 11697]"
320,O8OCSF,"[156, 283, 404, 528, 648, 768, 888, 1008, 1124, 1240, 1356, 1472, 1588, 1704, 1824, 1944, 2069, 2197, 2332, 2468, 2604, 2744, 2881, 3020, 3153, 3285, 3417, 3548, 3677, 3805, 3933, 4060, 4188, 4313, 4441, 4573, 4701, 4832, 4957, 5085, 5213, 5345, 5477, 5612, 5748, 5885, 6021, 6161, 6298, 6434, 6569, 6702, 6834, 6966, 7098, 7230, 7361, 7490, 7618, 7746, 7878, 8014, 8150, 8290, 8433, 8573, 8710, 8842, 8974, 9106, 9237, 9366, 9490, 9618, 9742, 9866, 9994, 10119, 10246, 10371, 10494, 10618, 10742, 10866, 10990, 11115, 11242, 11371, 11503, 11635, 11770]"
321,P7QPPE,"[162, 299, 434, 563, 691, 818, 946, 1074, 1202, 1327, 1454, 1579, 1706, 1834, 1959, 2086, 2215, 2346, 2479, 2611, 2742, 2867, 2994, 3115, 3239, 3363, 3487, 3614, 3742, 3871, 4002, 4131, 4258, 4383, 4510, 4638, 4763, 4895, 5026, 5158, 5287, 5419, 5550, 5675, 5799, 5923, 6043, 6163, 6283, 6403, 6526, 6650, 6775, 6899, 7027, 7155, 7288, 7423, 7559, 7691, 7823, 7948, 8072, 8195, 8315, 8432, 8551, 8668, 8791, 8915, 9040, 9171, 9302, 9435, 9567, 9702, 9835, 9967, 10100, 10232, 10364, 10496, 10627, 10755, 10880, 11007, 11128, 11248, 11368, 11488, 11611, 11736]"
322,V53FRM,"[50, 187, 323, 458, 587, 719, 850, 982, 1111, 1242, 1371, 1499, 1627, 1759, 1891, 2026, 2158, 2287, 2415, 2539, 2663, 2787, 2914, 3039, 3163, 3291, 3418, 3547, 3683, 3819, 3958, 4095, 4231, 4371, 4511, 4650, 4787, 4923, 5058, 5190, 5322, 5454, 5586, 5715, 5846, 5974, 6107, 6242, 6377, 6513, 6650, 6790, 6930, 7073, 7210, 7346, 7474, 7605, 7733, 7861, 7990, 8121, 8250, 8381, 8510, 8638, 8766, 8894, 9022, 9153, 9281, 9414, 9546, 9678, 9809, 9941, 10069, 10201, 10329, 10461, 10589, 10717, 10845, 10977, 11109, 11241, 11376, 11509, 11645, 11785]"
323,5MYRPQ,"[42, 177, 314, 452, 585, 717, 848, 977, 1105, 1233, 1357, 1484, 1609, 1737, 1868, 1996, 2125, 2256, 2385, 2517, 2652, 2785, 2917, 3049, 3177, 3305, 3433, 3565, 3697, 3833, 3972, 4109, 4245, 4381, 4516, 4653, 4789, 4925, 5060, 5192, 5321, 5448, 5576, 5704, 5832, 5964, 6100, 6236, 6375, 6508, 6640, 6768, 6899, 7028, 7160, 7291, 7423, 7552, 7684, 7815, 7947, 8076, 8208, 8339, 8471, 8599, 8731, 8859, 8987, 9111, 9231, 9354, 9471, 9590, 9707, 9823, 9946, 10070, 10195, 10323, 10450, 10575, 10707, 10843, 10978, 11111, 11243, 11374, 11506, 11639]"
324,5ZDCQC,"[133, 258, 385, 638, 638, 638, 766, 894, 1021, 1150, 1278, 1406, 1537, 1666, 1798, 1798, 1930, 2065, 2198, 2333, 2466, 2598, 2730, 2858, 2985, 3110, 3237, 3362, 3493, 3622, 3754, 3889, 4022, 4158, 4290, 4422, 4553, 4682, 4810, 4938, 5065, 5194, 5322, 5450, 5574, 5697, 5817, 5941, 6062, 6189, 6313, 6438, 6565, 6689, 6813, 6937, 7064, 7189, 7317, 7444, 7569, 7696, 7821, 7948, 8072, 8197, 8320, 8320, 8447, 8572, 8695, 8819, 8944, 9072, 9200, 9331, 9331, 9460, 9591, 9723, 9852, 9852, 9983, 9983, 10111, 10239, 10364, 10487, 10487, 10607, 10771, 10847, 10967, 11087, 11206, 11330, 11455, 11582, 11703]"
325,2CKQSP,"[45, 177, 308, 437, 569, 701, 833, 964, 1096, 1225, 1357, 1485, 1613, 1744, 1873, 2001, 2133, 2264, 2393, 2525, 2660, 2793, 2925, 3061, 3193, 3328, 3460, 3592, 3724, 3856, 3985, 4117, 4245, 4377, 4505, 4636, 4768, 4900, 5033, 5169, 5304, 5437, 5569, 5700, 5829, 5960, 6089, 6220, 6349, 6484, 6484, 6616, 6752, 6888, 7027, 7163, 7163, 7299, 7432, 7564, 7696, 7827, 7955, 8084, 8215, 8347, 8480, 8618, 8756, 8895, 9031, 9168, 9306, 9442, 9575, 9707, 9838, 9966, 10091, 10215, 10339, 10466, 10591, 10719, 10851, 10983, 11115, 11247, 11379, 11510, 11642, 11774]"
326,EJ8WC6,"[140, 273, 408, 537, 668, 796, 921, 1044, 1165, 1288, 1405, 1525, 1645, 1769, 1896, 2021, 2152, 2281, 2413, 2549, 2688, 2824, 2960, 3096, 3229, 3365, 3501, 3637, 3773, 3909, 4045, 4181, 4317, 4453, 4589, 4724, 4857, 4989, 5121, 5253, 5385, 5517, 5649, 5781, 5913, 6045, 6177, 6309, 6441, 6573, 6702, 6834, 6965, 7097, 7229, 7362, 7497, 7630, 7765, 7898, 8030, 8165, 8297, 8429, 8561, 8693, 8825, 8957, 9089, 9221, 9353, 9482, 9614, 9746, 9878, 10010, 10142, 10273, 10402, 10541, 10677, 10814, 10949, 11083, 11218, 11350, 11485, 11619, 11758]"
327,ZNYKCG,"[51, 182, 311, 446, 582, 715, 855, 995, 1131, 1267, 1399, 1531, 1658, 1783, 1907, 2031, 2158, 2286, 2418, 2555, 2695, 2835, 2978, 3119, 3263, 3407, 3551, 3691, 3831, 3971, 4107, 4240, 4372, 4504, 4631, 4756, 4880, 5003, 5123, 5243, 5363, 5484, 5607, 5728, 5855, 5979, 6103, 6227, 6352, 6480, 6608, 6740, 6872, 7004, 7139, 7272, 7411, 7547, 7680, 7812, 7944, 8075, 8200, 8328, 8455, 8576, 8699, 8820, 8940, 9059, 9175, 9412, 9535, 9660, 9784, 9912, 10039, 10167, 10295, 10423, 10551, 10683, 10815, 10948, 11083, 11219, 11355, 11491, 11628, 11764]"
328,FZVE27,"[132, 265, 397, 526, 657, 784, 909, 1037, 1161, 1289, 1417, 1549, 1681, 1817, 1953, 2088, 2221, 2353, 2485, 2616, 2745, 2872, 2997, 3125, 3253, 3384, 3516, 3645, 3777, 3905, 4033, 4161, 4289, 4413, 4540, 4661, 4785, 4912, 5040, 5169, 5300, 5432, 5564, 5696, 5828, 5960, 6092, 6223, 6352, 6480, 6608, 6736, 6863, 6988, 7115, 7240, 7368, 7495, 7620, 7748, 7876, 8004, 8132, 8263, 8391, 8520, 8651, 8780, 8911, 9040, 9168, 9299, 9427, 9555, 9683, 9808, 9936, 10060, 10184, 10304, 10424, 10544, 10664, 10788, 10912, 11036, 11160, 11288, 11412, 11536, 11663, 11788]"
329,RK6UEL,"[79, 204, 324, 447, 564, 684, 803, 923, 1044, 1167, 1291, 1412, 1535, 1656, 1779, 1900, 2024, 2151, 2276, 2403, 2403, 2532, 2663, 2796, 2932, 3071, 3208, 3344, 3476, 3608, 3740, 3872, 4004, 4136, 4268, 4400, 4532, 4664, 4796, 4927, 5056, 5187, 5316, 5444, 5572, 5703, 5831, 5959, 6087, 6215, 6343, 6472, 6607, 6740, 6876, 7015, 7148, 7283, 7415, 7544, 7675, 7800, 7928, 8052, 8176, 8299, 8423, 8544, 8671, 8799, 8927, 9055, 9180, 9304, 9431, 9552, 9676, 9804, 9929, 10057, 10187, 10316, 10447, 10576, 10711, 10844, 10980, 11116, 11252, 11388, 11521, 11521, 11656, 11788]"
330,IEPTDT,"[108, 235, 359, 484, 608, 731, 855, 979, 1103, 1230, 1355, 1483, 1611, 1735, 1860, 1984, 2107, 2231, 2355, 2476, 2599, 2723, 2847, 2975, 3103, 3231, 3363, 3495, 3627, 3759, 3891, 4022, 4151, 4279, 4407, 4530, 4651, 4775, 4895, 5018, 5143, 5271, 5403, 5536, 5675, 5808, 5943, 6076, 6211, 6343, 6475, 6607, 6732, 6859, 6984, 7108, 7232, 7359, 7484, 7612, 7740, 7872, 8003, 8132, 8264, 8392, 8520, 8648, 8776, 8907, 9036, 9164, 9295, 9424, 9552, 9680, 9808, 9936, 10061, 10188, 10313, 10440, 10568, 10693, 10821, 10952, 11081, 11212, 11341, 11473, 11601, 11732]"
